accuracy_snapshot,chapter,chapter_id,correct_count,device_type,duration_seconds,end_time,form,highest_streak,incorrect_count,paper_type,persona,practice_id,session_language,start_time,synthetic_student_index,total_questions_answered,user_id
100.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,4,Tablet,323,2026-04-29 19:15:23,Form 5,4,0,kertas1,High Achiever,589810,bm,2026-04-29 19:10:00,3,4,14765
0.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,0,Tablet,2003,2026-05-01 19:03:23,Form 5,0,4,kertas2,High Achiever,589811,bm,2026-05-01 18:30:00,3,4,14765
50.0,Chapter 9: Probability of Combined Events,9,2,Laptop,775,2026-05-04 20:12:55,Form 4,2,2,kertas2,High Achiever,589812,english,2026-05-04 20:00:00,3,4,14765
66.67,Chapter 7: Graphs of Motion,7,4,Tablet,548,2026-05-05 19:54:08,Form 4,2,2,kertas1,High Achiever,589813,bm,2026-05-05 19:45:00,3,6,14765
66.67,Chapter 7: Graphs of Motion,7,4,Tablet,619,2026-05-07 18:20:19,Form 4,3,2,kertas1,High Achiever,589814,bm,2026-05-07 18:10:00,3,6,14765
20.0,Chapter 9: Probability of Combined Events,9,1,Tablet,478,2026-05-07 20:17:58,Form 4,1,4,kertas1,High Achiever,589815,bm,2026-05-07 20:10:00,3,5,14765
100.0,Chapter 1: Quadratic Functions and Equations in One Variable,1,5,Desktop,399,2026-05-07 20:27:39,Form 4,5,0,kertas1,High Achiever,589816,bm,2026-05-07 20:21:00,3,5,14765
80.0,Chapter 5: Network in Graph Theory,5,4,Tablet,397,2026-05-07 20:31:37,Form 4,3,1,kertas1,High Achiever,589817,bm,2026-05-07 20:25:00,3,5,14765
77.78,Chapter 10: Consumer Mathematics: Financial Management,10,7,Tablet,709,2026-05-09 18:21:49,Form 4,5,2,kertas1,High Achiever,589818,bm,2026-05-09 18:10:00,3,9,14765
75.0,Chapter 1: Variation,11,6,Desktop,756,2026-05-09 19:52:36,Form 5,4,2,kertas1,High Achiever,589819,bm,2026-05-09 19:40:00,3,8,14765
80.0,Chapter 6: Linear Inequalities in Two Variables,6,4,Laptop,364,2026-05-11 18:21:04,Form 4,3,1,kertas1,High Achiever,589820,bm,2026-05-11 18:15:00,3,5,14765
100.0,Chapter 1: Variation,11,2,Laptop,286,2026-02-02 19:44:46,Form 5,2,0,kertas2,Consistent Climber,589821,bm,2026-02-02 19:40:00,4,2,14766
42.86,Chapter 1: Variation,11,3,Mobile,729,2026-02-03 19:52:09,Form 5,2,4,kertas1,Consistent Climber,589822,bm,2026-02-03 19:40:00,4,7,14766
14.29,Chapter 4: Operations on Sets,4,1,Desktop,1989,2026-02-03 20:33:09,Form 4,1,6,kertas2,Consistent Climber,589823,bm,2026-02-03 20:00:00,4,7,14766
42.86,Chapter 7: Graphs of Motion,7,3,Desktop,756,2026-02-04 21:17:36,Form 4,3,4,kertas1,Consistent Climber,589824,bm,2026-02-04 21:05:00,4,7,14766
40.0,Chapter 2: Matrices,12,2,Mobile,435,2026-02-04 21:33:15,Form 5,1,3,kertas1,Consistent Climber,589825,bm,2026-02-04 21:26:00,4,5,14766
0.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,0,Desktop,939,2026-02-09 20:55:39,Form 4,0,6,kertas2,Consistent Climber,589826,bm,2026-02-09 20:40:00,4,6,14766
12.5,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,1,Laptop,696,2026-02-09 21:11:36,Form 5,1,7,kertas1,Consistent Climber,589827,bm,2026-02-09 21:00:00,4,8,14766
100.0,Chapter 7: Graphs of Motion,7,1,Mobile,106,2026-02-10 21:41:46,Form 4,1,0,kertas2,Consistent Climber,589828,bm,2026-02-10 21:40:00,4,1,14766
20.0,Chapter 4: Operations on Sets,4,1,Mobile,2052,2026-02-11 21:24:12,Form 4,1,4,kertas2,Consistent Climber,589829,bm,2026-02-11 20:50:00,4,5,14766
62.5,Chapter 3: Logical Reasoning,3,5,Desktop,1525,2026-02-12 21:55:25,Form 4,1,3,kertas2,Consistent Climber,589830,bm,2026-02-12 21:30:00,4,8,14766
14.29,Chapter 4: Operations on Sets,4,1,Tablet,777,2026-02-19 19:12:57,Form 4,1,6,kertas1,Consistent Climber,589831,bm,2026-02-19 19:00:00,4,7,14766
75.0,Chapter 9: Probability of Combined Events,9,3,Tablet,652,2026-02-19 21:25:52,Form 4,3,1,kertas2,Consistent Climber,589832,bm,2026-02-19 21:15:00,4,4,14766
50.0,Chapter 4: Consumer Mathematics: Taxation,14,1,Laptop,282,2026-02-20 19:14:42,Form 5,1,1,kertas2,Consistent Climber,589833,bm,2026-02-20 19:10:00,4,2,14766
0.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,0,Laptop,547,2026-02-24 19:24:07,Form 4,0,4,kertas1,Consistent Climber,589834,bm,2026-02-24 19:15:00,4,4,14766
33.33,Chapter 8: Measures of Dispersion for Ungrouped Data,8,2,Mobile,725,2026-02-26 21:32:05,Form 4,1,4,kertas1,Consistent Climber,589835,bm,2026-02-26 21:20:00,4,6,14766
40.0,Chapter 4: Consumer Mathematics: Taxation,14,2,Tablet,1020,2026-03-03 19:27:00,Form 5,2,3,kertas2,Consistent Climber,589836,bm,2026-03-03 19:10:00,4,5,14766
25.0,Chapter 3: Logical Reasoning,3,2,Tablet,1323,2026-03-03 20:07:03,Form 4,1,6,kertas2,Consistent Climber,589837,bm,2026-03-03 19:45:00,4,8,14766
66.67,Chapter 3: Consumer Mathematics: Insurance,13,2,Tablet,1203,2026-03-04 21:40:03,Form 5,1,1,kertas2,Consistent Climber,589838,bm,2026-03-04 21:20:00,4,3,14766
0.0,Chapter 1: Variation,11,0,Desktop,430,2026-03-04 21:52:10,Form 5,0,3,kertas2,Consistent Climber,589839,bm,2026-03-04 21:45:00,4,3,14766
0.0,Chapter 7: Measures of Dispersion for Grouped Data,17,0,Tablet,1479,2026-03-10 22:09:39,Form 5,0,6,kertas2,Consistent Climber,589840,bm,2026-03-10 21:45:00,4,6,14766
60.0,Chapter 1: Variation,11,3,Tablet,545,2026-03-12 19:39:05,Form 5,3,2,kertas1,Consistent Climber,589841,bm,2026-03-12 19:30:00,4,5,14766
25.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,1,Mobile,858,2026-03-17 19:34:18,Form 4,1,3,kertas2,Consistent Climber,589842,bm,2026-03-17 19:20:00,4,4,14766
33.33,Chapter 4: Operations on Sets,4,2,Desktop,1603,2026-03-17 20:16:43,Form 4,1,4,kertas2,Consistent Climber,589843,bm,2026-03-17 19:50:00,4,6,14766
60.0,Chapter 4: Operations on Sets,4,3,Tablet,429,2026-03-17 21:22:09,Form 4,3,2,kertas1,Consistent Climber,589844,bm,2026-03-17 21:15:00,4,5,14766
60.0,Chapter 1: Variation,11,3,Tablet,467,2026-03-18 19:17:47,Form 5,2,2,kertas1,Consistent Climber,589845,bm,2026-03-18 19:10:00,4,5,14766
28.57,Chapter 3: Logical Reasoning,3,2,Desktop,681,2026-03-18 21:01:21,Form 4,1,5,kertas1,Consistent Climber,589846,bm,2026-03-18 20:50:00,4,7,14766
100.0,Chapter 2: Number Bases,2,2,Desktop,337,2026-03-19 20:50:37,Form 4,1,0,kertas2,Consistent Climber,589847,bm,2026-03-19 20:45:00,4,2,14766
60.0,Chapter 3: Consumer Mathematics: Insurance,13,3,Desktop,928,2026-03-19 21:05:28,Form 5,1,2,kertas2,Consistent Climber,589848,bm,2026-03-19 20:50:00,4,5,14766
66.67,Chapter 7: Measures of Dispersion for Grouped Data,17,2,Laptop,1174,2026-03-20 21:49:34,Form 5,2,1,kertas2,Consistent Climber,589849,bm,2026-03-20 21:30:00,4,3,14766
60.0,Chapter 9: Probability of Combined Events,9,3,Laptop,462,2026-03-24 19:37:42,Form 4,1,2,kertas1,Consistent Climber,589850,bm,2026-03-24 19:30:00,4,5,14766
12.5,Chapter 10: Consumer Mathematics: Financial Management,10,1,Tablet,2448,2026-03-25 19:50:48,Form 4,1,7,kertas2,Consistent Climber,589851,bm,2026-03-25 19:10:00,4,8,14766
100.0,Chapter 7: Graphs of Motion,7,1,Laptop,349,2026-03-31 19:45:49,Form 4,1,0,kertas2,Consistent Climber,589852,bm,2026-03-31 19:40:00,4,1,14766
42.86,Chapter 7: Graphs of Motion,7,3,Mobile,638,2026-04-08 19:25:38,Form 4,1,4,kertas1,Consistent Climber,589853,bm,2026-04-08 19:15:00,4,7,14766
0.0,Chapter 1: Variation,11,0,Tablet,709,2026-04-08 22:01:49,Form 5,0,5,kertas2,Consistent Climber,589854,bm,2026-04-08 21:50:00,4,5,14766
50.0,Chapter 1: Quadratic Functions and Equations in One Variable,1,3,Desktop,1366,2026-04-09 19:27:46,Form 4,2,3,kertas2,Consistent Climber,589855,bm,2026-04-09 19:05:00,4,6,14766
75.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,3,Desktop,472,2026-04-10 20:07:52,Form 5,2,1,kertas1,Consistent Climber,589856,bm,2026-04-10 20:00:00,4,4,14766
40.0,Chapter 1: Quadratic Functions and Equations in One Variable,1,2,Mobile,390,2026-04-14 19:46:30,Form 4,1,3,kertas1,Consistent Climber,589857,bm,2026-04-14 19:40:00,4,5,14766
83.33,Chapter 10: Consumer Mathematics: Financial Management,10,5,Mobile,791,2026-04-20 19:58:11,Form 4,2,1,kertas2,Consistent Climber,589858,bm,2026-04-20 19:45:00,4,6,14766
66.67,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,2,Desktop,530,2026-04-20 20:58:50,Form 5,1,1,kertas2,Consistent Climber,589859,bm,2026-04-20 20:50:00,4,3,14766
50.0,Chapter 9: Probability of Combined Events,9,3,Laptop,682,2026-04-22 20:41:22,Form 4,1,3,kertas2,Consistent Climber,589860,bm,2026-04-22 20:30:00,4,6,14766
20.0,Chapter 7: Graphs of Motion,7,1,Mobile,423,2026-04-27 19:57:03,Form 4,1,4,kertas1,Consistent Climber,589861,bm,2026-04-27 19:50:00,4,5,14766
28.57,Chapter 1: Variation,11,2,Desktop,695,2026-04-27 20:41:35,Form 5,1,5,kertas1,Consistent Climber,589862,bm,2026-04-27 20:30:00,4,7,14766
100.0,Chapter 9: Probability of Combined Events,9,1,Mobile,231,2026-04-30 19:08:51,Form 4,1,0,kertas2,Consistent Climber,589863,bm,2026-04-30 19:05:00,4,1,14766
100.0,Chapter 9: Probability of Combined Events,9,1,Desktop,162,2026-04-30 20:52:42,Form 4,1,0,kertas2,Consistent Climber,589864,bm,2026-04-30 20:50:00,4,1,14766
16.67,Chapter 3: Consumer Mathematics: Insurance,13,1,Laptop,1088,2026-05-04 19:48:08,Form 5,1,5,kertas2,Consistent Climber,589865,bm,2026-05-04 19:30:00,4,6,14766
50.0,Chapter 7: Measures of Dispersion for Grouped Data,17,3,Laptop,1474,2026-05-04 20:29:34,Form 5,2,3,kertas2,Consistent Climber,589866,bm,2026-05-04 20:05:00,4,6,14766
75.0,Chapter 3: Logical Reasoning,3,3,Mobile,400,2026-05-05 19:46:40,Form 4,3,1,kertas1,Consistent Climber,589867,bm,2026-05-05 19:40:00,4,4,14766
40.0,Chapter 5: Network in Graph Theory,5,2,Desktop,465,2026-05-05 20:12:45,Form 4,1,3,kertas1,Consistent Climber,589868,bm,2026-05-05 20:05:00,4,5,14766
60.0,Chapter 9: Probability of Combined Events,9,3,Laptop,385,2026-05-05 21:11:25,Form 4,2,2,kertas1,Consistent Climber,589869,bm,2026-05-05 21:05:00,4,5,14766
60.0,Chapter 10: Consumer Mathematics: Financial Management,10,3,Desktop,573,2026-05-11 21:39:33,Form 4,2,2,kertas2,Consistent Climber,589870,bm,2026-05-11 21:30:00,4,5,14766
0.0,Chapter 7: Graphs of Motion,7,0,Mobile,1170,2026-05-12 19:59:30,Form 4,0,5,kertas2,Consistent Climber,589871,bm,2026-05-12 19:40:00,4,5,14766
66.67,Chapter 1: Quadratic Functions and Equations in One Variable,1,4,Mobile,457,2026-02-02 21:07:37,Form 4,4,2,kertas1,Deep Focus Learner,589872,english,2026-02-02 21:00:00,5,6,14767
80.0,Chapter 10: Consumer Mathematics: Financial Management,10,4,Desktop,913,2026-02-04 21:15:13,Form 4,2,1,kertas2,Deep Focus Learner,589873,english,2026-02-04 21:00:00,5,5,14767
25.0,Chapter 3: Consumer Mathematics: Insurance,13,2,Tablet,2243,2026-02-05 22:37:23,Form 5,1,6,kertas2,Deep Focus Learner,589874,english,2026-02-05 22:00:00,5,8,14767
100.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,2,Tablet,250,2026-02-07 22:14:10,Form 5,2,0,kertas2,Deep Focus Learner,589875,english,2026-02-07 22:10:00,5,2,14767
28.57,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,2,Desktop,780,2026-02-07 23:03:00,Form 5,1,5,kertas1,Deep Focus Learner,589876,english,2026-02-07 22:50:00,5,7,14767
0.0,Chapter 3: Consumer Mathematics: Insurance,13,0,Mobile,1674,2026-02-15 20:27:54,Form 5,0,4,kertas2,Deep Focus Learner,589877,english,2026-02-15 20:00:00,5,4,14767
50.0,Chapter 4: Operations on Sets,4,4,Laptop,806,2026-02-18 22:18:26,Form 4,3,4,kertas1,Deep Focus Learner,589878,english,2026-02-18 22:05:00,5,8,14767
75.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,3,Desktop,478,2026-02-19 20:27:58,Form 5,2,1,kertas2,Deep Focus Learner,589879,english,2026-02-19 20:20:00,5,4,14767
33.33,Chapter 3: Consumer Mathematics: Insurance,13,2,Mobile,519,2026-02-19 22:58:39,Form 5,1,4,kertas1,Deep Focus Learner,589880,english,2026-02-19 22:50:00,5,6,14767
100.0,Chapter 1: Variation,11,3,Mobile,481,2026-03-01 20:38:01,Form 5,2,0,kertas2,Deep Focus Learner,589881,english,2026-03-01 20:30:00,5,3,14767
80.0,Chapter 10: Consumer Mathematics: Financial Management,10,4,Desktop,513,2026-03-04 20:48:33,Form 4,2,1,kertas1,Deep Focus Learner,589882,english,2026-03-04 20:40:00,5,5,14767
50.0,Chapter 5: Network in Graph Theory,5,2,Mobile,668,2026-03-05 23:01:08,Form 4,1,2,kertas2,Deep Focus Learner,589883,english,2026-03-05 22:50:00,5,4,14767
57.14,Chapter 10: Consumer Mathematics: Financial Management,10,4,Mobile,1824,2026-03-06 21:45:24,Form 4,1,3,kertas2,Deep Focus Learner,589884,english,2026-03-06 21:15:00,5,7,14767
55.56,Chapter 3: Logical Reasoning,3,5,Tablet,1603,2026-03-09 22:56:43,Form 4,2,4,kertas2,Deep Focus Learner,589885,english,2026-03-09 22:30:00,5,9,14767
27.27,Chapter 7: Measures of Dispersion for Grouped Data,17,3,Laptop,3221,2026-03-12 21:13:41,Form 5,1,8,kertas2,Deep Focus Learner,589886,english,2026-03-12 20:20:00,5,11,14767
0.0,Chapter 2: Number Bases,2,0,Desktop,424,2026-03-15 21:27:04,Form 4,0,2,kertas2,Deep Focus Learner,589887,english,2026-03-15 21:20:00,5,2,14767
60.0,Chapter 3: Logical Reasoning,3,3,Desktop,929,2026-03-16 22:35:29,Form 4,2,2,kertas2,Deep Focus Learner,589888,english,2026-03-16 22:20:00,5,5,14767
14.29,Chapter 10: Consumer Mathematics: Financial Management,10,1,Tablet,2143,2026-03-17 22:15:43,Form 4,1,6,kertas2,Deep Focus Learner,589889,english,2026-03-17 21:40:00,5,7,14767
33.33,Chapter 2: Number Bases,2,1,Tablet,350,2026-03-18 22:35:50,Form 4,1,2,kertas1,Deep Focus Learner,589890,english,2026-03-18 22:30:00,5,3,14767
57.14,Chapter 7: Graphs of Motion,7,4,Laptop,652,2026-03-19 22:30:52,Form 4,4,3,kertas1,Deep Focus Learner,589891,english,2026-03-19 22:20:00,5,7,14767
33.33,Chapter 7: Measures of Dispersion for Grouped Data,17,1,Tablet,875,2026-03-20 22:24:35,Form 5,1,2,kertas2,Deep Focus Learner,589892,english,2026-03-20 22:10:00,5,3,14767
14.29,Chapter 7: Graphs of Motion,7,1,Desktop,571,2026-03-30 21:49:31,Form 4,1,6,kertas1,Deep Focus Learner,589893,english,2026-03-30 21:40:00,5,7,14767
25.0,Chapter 7: Graphs of Motion,7,2,Laptop,2988,2026-04-05 23:09:48,Form 4,1,6,kertas2,Deep Focus Learner,589894,english,2026-04-05 22:20:00,5,8,14767
12.5,Chapter 4: Consumer Mathematics: Taxation,14,1,Tablet,2665,2026-04-12 23:29:25,Form 5,1,7,kertas2,Deep Focus Learner,589895,english,2026-04-12 22:45:00,5,8,14767
0.0,Chapter 3: Consumer Mathematics: Insurance,13,0,Tablet,496,2026-04-13 21:28:16,Form 5,0,3,kertas2,Deep Focus Learner,589896,english,2026-04-13 21:20:00,5,3,14767
50.0,Chapter 3: Consumer Mathematics: Insurance,13,1,Tablet,407,2026-04-14 21:46:47,Form 5,1,1,kertas2,Deep Focus Learner,589897,english,2026-04-14 21:40:00,5,2,14767
50.0,Chapter 3: Logical Reasoning,3,1,Mobile,336,2026-05-10 21:35:36,Form 4,1,1,kertas2,Deep Focus Learner,589898,english,2026-05-10 21:30:00,5,2,14767
30.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,3,Desktop,3665,2026-05-10 22:51:05,Form 5,2,7,kertas2,Deep Focus Learner,589899,english,2026-05-10 21:50:00,5,10,14767
0.0,Chapter 7: Measures of Dispersion for Grouped Data,17,0,Mobile,625,2026-02-03 22:55:25,Form 5,0,6,kertas1,Flexible Learner,589900,bm,2026-02-03 22:45:00,6,6,14768
33.33,Chapter 1: Quadratic Functions and Equations in One Variable,1,2,Mobile,583,2026-02-07 16:09:43,Form 4,1,4,kertas1,Flexible Learner,589901,english,2026-02-07 16:00:00,6,6,14768
40.0,Chapter 6: Linear Inequalities in Two Variables,6,2,Desktop,432,2026-02-11 21:07:12,Form 4,1,3,kertas1,Flexible Learner,589902,english,2026-02-11 21:00:00,6,5,14768
60.0,Chapter 9: Probability of Combined Events,9,3,Desktop,503,2026-02-17 16:28:23,Form 4,2,2,kertas1,Flexible Learner,589903,bm,2026-02-17 16:20:00,6,5,14768
57.14,Chapter 5: Network in Graph Theory,5,4,Tablet,615,2026-02-17 21:55:15,Form 4,3,3,kertas1,Flexible Learner,589904,english,2026-02-17 21:45:00,6,7,14768
50.0,Chapter 7: Graphs of Motion,7,1,Tablet,423,2026-02-19 20:17:03,Form 4,1,1,kertas2,Flexible Learner,589905,bm,2026-02-19 20:10:00,6,2,14768
0.0,Chapter 5: Network in Graph Theory,5,0,Desktop,472,2026-02-20 20:07:52,Form 4,0,5,kertas1,Flexible Learner,589906,english,2026-02-20 20:00:00,6,5,14768
33.33,Chapter 7: Measures of Dispersion for Grouped Data,17,2,Laptop,628,2026-02-20 21:20:28,Form 5,2,4,kertas1,Flexible Learner,589907,english,2026-02-20 21:10:00,6,6,14768
66.67,Chapter 8: Measures of Dispersion for Ungrouped Data,8,4,Desktop,661,2026-03-04 21:11:01,Form 4,2,2,kertas1,Flexible Learner,589908,english,2026-03-04 21:00:00,6,6,14768
0.0,Chapter 7: Measures of Dispersion for Grouped Data,17,0,Laptop,419,2026-03-06 20:06:59,Form 5,0,5,kertas1,Flexible Learner,589909,english,2026-03-06 20:00:00,6,5,14768
50.0,Chapter 1: Quadratic Functions and Equations in One Variable,1,3,Mobile,493,2026-03-06 21:58:13,Form 4,3,3,kertas1,Flexible Learner,589910,english,2026-03-06 21:50:00,6,6,14768
40.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,2,Mobile,417,2026-03-13 20:56:57,Form 5,2,3,kertas1,Flexible Learner,589911,english,2026-03-13 20:50:00,6,5,14768
0.0,Chapter 4: Operations on Sets,4,0,Tablet,1523,2026-03-15 22:45:23,Form 4,0,5,kertas2,Flexible Learner,589912,english,2026-03-15 22:20:00,6,5,14768
33.33,Chapter 1: Variation,11,2,Mobile,502,2026-03-18 21:13:22,Form 5,2,4,kertas1,Flexible Learner,589913,english,2026-03-18 21:05:00,6,6,14768
55.56,Chapter 10: Consumer Mathematics: Financial Management,10,5,Desktop,793,2026-03-21 21:43:13,Form 4,2,4,kertas1,Flexible Learner,589914,english,2026-03-21 21:30:00,6,9,14768
0.0,Chapter 7: Measures of Dispersion for Grouped Data,17,0,Mobile,1255,2026-03-23 21:35:55,Form 5,0,6,kertas2,Flexible Learner,589915,english,2026-03-23 21:15:00,6,6,14768
40.0,Chapter 9: Probability of Combined Events,9,2,Laptop,642,2026-03-25 16:30:42,Form 4,1,3,kertas1,Flexible Learner,589916,english,2026-03-25 16:20:00,6,5,14768
0.0,Chapter 4: Operations on Sets,4,0,Laptop,368,2026-03-27 22:06:08,Form 4,0,4,kertas1,Flexible Learner,589917,english,2026-03-27 22:00:00,6,4,14768
50.0,Chapter 2: Matrices,12,2,Laptop,426,2026-03-30 22:37:06,Form 5,2,2,kertas1,Flexible Learner,589918,english,2026-03-30 22:30:00,6,4,14768
0.0,Chapter 7: Measures of Dispersion for Grouped Data,17,0,Tablet,576,2026-04-03 21:29:36,Form 5,0,6,kertas1,Flexible Learner,589919,english,2026-04-03 21:20:00,6,6,14768
0.0,Chapter 4: Operations on Sets,4,0,Mobile,677,2026-04-07 22:26:17,Form 4,0,3,kertas2,Flexible Learner,589920,english,2026-04-07 22:15:00,6,3,14768
16.67,Chapter 1: Quadratic Functions and Equations in One Variable,1,1,Laptop,488,2026-04-08 16:23:08,Form 4,1,5,kertas1,Flexible Learner,589921,english,2026-04-08 16:15:00,6,6,14768
20.0,Chapter 3: Logical Reasoning,3,1,Tablet,396,2026-04-12 20:26:36,Form 4,1,4,kertas1,Flexible Learner,589922,english,2026-04-12 20:20:00,6,5,14768
40.0,"Chapter 5: Congruency, Enlargement and Combined Transformations",15,2,Desktop,483,2026-04-14 22:38:03,Form 5,1,3,kertas1,Flexible Learner,589923,bm,2026-04-14 22:30:00,6,5,14768
50.0,Chapter 6: Ratios and Graphs of Trigonometric Functions,16,2,Tablet,429,2026-04-17 20:37:09,Form 5,1,2,kertas2,Flexible Learner,589924,english,2026-04-17 20:30:00,6,4,14768
16.67,Chapter 3: Consumer Mathematics: Insurance,13,1,Tablet,617,2026-04-21 16:25:17,Form 5,1,5,kertas1,Flexible Learner,589925,english,2026-04-21 16:15:00,6,6,14768
50.0,Chapter 7: Graphs of Motion,7,1,Tablet,296,2026-04-23 21:14:56,Form 4,1,1,kertas2,Flexible Learner,589926,english,2026-04-23 21:10:00,6,2,14768
100.0,Chapter 10: Consumer Mathematics: Financial Management,10,1,Laptop,171,2026-04-23 21:52:51,Form 4,1,0,kertas2,Flexible Learner,589927,english,2026-04-23 21:50:00,6,1,14768
100.0,Chapter 4: Operations on Sets,4,2,Laptop,290,2026-04-25 22:19:50,Form 4,2,0,kertas2,Flexible Learner,589928,english,2026-04-25 22:15:00,6,2,14768
0.0,Chapter 6: Linear Inequalities in Two Variables,6,0,Tablet,2993,2026-04-26 17:29:53,Form 4,0,8,kertas2,Flexible Learner,589929,english,2026-04-26 16:40:00,6,8,14768
40.0,Chapter 5: Network in Graph Theory,5,2,Desktop,391,2026-04-26 20:21:31,Form 4,1,3,kertas1,Flexible Learner,589930,english,2026-04-26 20:15:00,6,5,14768
60.0,Chapter 6: Linear Inequalities in Two Variables,6,3,Mobile,420,2026-04-28 22:22:00,Form 4,2,2,kertas1,Flexible Learner,589931,english,2026-04-28 22:15:00,6,5,14768
20.0,Chapter 6: Linear Inequalities in Two Variables,6,1,Desktop,522,2026-04-29 22:13:42,Form 4,1,4,kertas1,Flexible Learner,589932,english,2026-04-29 22:05:00,6,5,14768
50.0,Chapter 3: Logical Reasoning,3,3,Laptop,547,2026-05-03 22:14:07,Form 4,3,3,kertas1,Flexible Learner,589933,english,2026-05-03 22:05:00,6,6,14768
0.0,Chapter 9: Probability of Combined Events,9,0,Mobile,535,2026-05-04 21:18:55,Form 4,0,4,kertas1,Flexible Learner,589934,english,2026-05-04 21:10:00,6,4,14768
40.0,Chapter 1: Variation,11,2,Tablet,458,2026-05-05 20:37:38,Form 5,1,3,kertas1,Flexible Learner,589935,english,2026-05-05 20:30:00,6,5,14768
0.0,Chapter 4: Operations on Sets,4,0,Tablet,897,2026-05-05 22:14:57,Form 4,0,8,kertas1,Flexible Learner,589936,english,2026-05-05 22:00:00,6,8,14768
0.0,Chapter 4: Operations on Sets,4,0,Laptop,349,2026-05-07 22:35:49,Form 4,0,4,kertas1,Flexible Learner,589937,english,2026-05-07 22:30:00,6,4,14768
16.67,Chapter 7: Measures of Dispersion for Grouped Data,17,1,Mobile,568,2026-05-09 21:54:28,Form 5,1,5,kertas1,Flexible Learner,589938,english,2026-05-09 21:45:00,6,6,14768
20.0,Chapter 3: Consumer Mathematics: Insurance,13,1,Mobile,530,2026-05-10 22:38:50,Form 5,1,4,kertas1,Flexible Learner,589939,english,2026-05-10 22:30:00,6,5,14768
20.0,Chapter 8: Measures of Dispersion for Ungrouped Data,8,1,Laptop,509,2026-05-12 22:13:29,Form 4,1,4,kertas1,Flexible Learner,589940,english,2026-05-12 22:05:00,6,5,14768
40.0,Chapter 9: Probability of Combined Events,9,2,Mobile,522,2026-02-05 16:08:42,Form 4,2,3,kertas1,Flexible Learner,589941,english,2026-02-05 16:00:00,7,5,14769
100.0,Chapter 3: Logical Reasoning,3,7,Tablet,554,2026-02-05 16:29:14,Form 4,7,0,kertas1,Flexible Learner,589942,english,2026-02-05 16:20:00,7,7,14769
0.0,Chapter 5: Network in Graph Theory,5,0,Desktop,637,2026-02-05 21:50:37,Form 4,0,3,kertas2,Flexible Learner,589943,english,2026-02-05 21:40:00,7,3,14769
