accuracy_percent,attempts,avg_score_ratio_percent,chapter_id,correct_attempts,is_hidden_strong_topic,is_hidden_weak_topic,persona,synthetic_student_index,user_id
52.38,21,52.38,3,11,0,0,Flexible Learner,31,14793
44.44,9,44.44,4,4,0,0,Flexible Learner,31,14793
42.86,14,55.0,5,6,0,0,Flexible Learner,31,14793
35.0,20,32.29,7,7,0,1,Flexible Learner,31,14793
0.0,4,0.0,8,0,0,0,Flexible Learner,31,14793
60.0,5,60.0,9,3,0,0,Flexible Learner,31,14793
66.67,6,88.46,10,4,1,0,Flexible Learner,31,14793
37.84,37,38.94,12,14,0,1,Flexible Learner,31,14793
85.71,7,85.71,13,6,1,0,Flexible Learner,31,14793
33.33,6,33.33,14,2,0,0,Flexible Learner,31,14793
57.14,7,74.4,15,4,0,0,Flexible Learner,31,14793
62.5,8,70.0,16,5,0,0,Flexible Learner,31,14793
33.33,6,33.33,17,2,0,0,Flexible Learner,31,14793
25.0,4,55.91,2,1,0,0,Flexible Learner,32,14794
50.0,4,81.25,3,2,0,0,Flexible Learner,32,14794
87.5,8,87.5,4,7,0,0,Flexible Learner,32,14794
66.67,21,71.29,5,14,0,0,Flexible Learner,32,14794
41.67,12,48.86,6,5,0,0,Flexible Learner,32,14794
57.14,7,57.14,7,4,0,0,Flexible Learner,32,14794
50.0,6,50.0,8,3,1,0,Flexible Learner,32,14794
50.0,24,71.16,9,12,0,0,Flexible Learner,32,14794
26.67,30,34.34,10,8,0,1,Flexible Learner,32,14794
40.0,15,53.33,11,6,0,0,Flexible Learner,32,14794
58.33,12,66.09,12,7,0,0,Flexible Learner,32,14794
35.71,42,36.35,14,15,0,1,Flexible Learner,32,14794
100.0,1,100.0,15,1,0,0,Flexible Learner,32,14794
71.43,14,83.46,17,10,0,0,Flexible Learner,32,14794
60.0,5,77.5,2,3,0,0,Deep Focus Learner,33,14795
20.69,29,30.88,3,6,0,1,Deep Focus Learner,33,14795
66.67,9,66.67,4,6,0,0,Deep Focus Learner,33,14795
28.57,14,23.53,5,4,0,1,Deep Focus Learner,33,14795
66.67,6,75.83,6,4,0,0,Deep Focus Learner,33,14795
37.5,16,54.78,8,6,0,0,Deep Focus Learner,33,14795
55.56,9,55.56,9,5,0,0,Deep Focus Learner,33,14795
83.33,6,83.33,10,5,0,0,Deep Focus Learner,33,14795
45.83,24,45.83,12,11,0,1,Deep Focus Learner,33,14795
48.48,33,54.88,15,16,0,0,Deep Focus Learner,33,14795
65.22,23,74.66,16,15,0,0,Deep Focus Learner,33,14795
33.33,6,33.33,1,2,0,0,Flexible Learner,34,14796
66.67,3,66.67,2,2,0,0,Flexible Learner,34,14796
28.57,7,28.57,3,2,1,0,Flexible Learner,34,14796
5.26,19,7.14,4,1,0,1,Flexible Learner,34,14796
33.33,3,74.29,5,1,0,0,Flexible Learner,34,14796
47.06,17,53.91,6,8,0,0,Flexible Learner,34,14796
34.78,23,42.67,8,8,0,1,Flexible Learner,34,14796
21.05,19,31.48,9,4,0,1,Flexible Learner,34,14796
0.0,2,18.75,10,0,0,0,Flexible Learner,34,14796
21.43,14,29.57,11,3,0,1,Flexible Learner,34,14796
37.5,8,50.0,13,3,0,0,Flexible Learner,34,14796
46.67,15,46.67,14,7,0,0,Flexible Learner,34,14796
50.0,4,61.79,15,2,0,0,Flexible Learner,34,14796
55.56,9,55.56,16,5,1,0,Flexible Learner,34,14796
55.56,9,80.0,17,5,0,0,Flexible Learner,34,14796
66.67,3,66.67,2,2,1,0,Weekend Learner,35,14797
60.0,5,60.0,3,3,0,0,Weekend Learner,35,14797
36.84,19,36.84,4,7,0,1,Weekend Learner,35,14797
66.67,15,66.67,6,10,0,0,Weekend Learner,35,14797
40.0,5,40.0,7,2,0,0,Weekend Learner,35,14797
75.0,16,80.0,8,12,1,0,Weekend Learner,35,14797
52.63,19,52.63,9,10,0,0,Weekend Learner,35,14797
59.38,32,66.2,10,19,0,0,Weekend Learner,35,14797
38.46,26,45.33,11,10,0,1,Weekend Learner,35,14797
44.44,9,44.44,12,4,0,0,Weekend Learner,35,14797
100.0,5,100.0,13,5,0,0,Weekend Learner,35,14797
30.77,13,33.85,14,4,0,1,Weekend Learner,35,14797
50.0,6,50.0,15,3,0,0,Weekend Learner,35,14797
55.0,20,58.75,16,11,0,0,Weekend Learner,35,14797
83.33,6,83.33,17,5,1,0,Weekend Learner,35,14797
50.0,4,85.0,1,2,0,0,High Achiever,36,14798
100.0,6,100.0,2,6,1,0,High Achiever,36,14798
67.5,40,81.89,3,27,0,1,High Achiever,36,14798
50.0,12,72.63,4,6,0,0,High Achiever,36,14798
100.0,14,100.0,5,14,0,0,High Achiever,36,14798
57.14,7,85.45,6,4,1,0,High Achiever,36,14798
66.67,30,82.0,7,20,0,0,High Achiever,36,14798
100.0,2,100.0,8,2,0,0,High Achiever,36,14798
71.43,7,90.0,9,5,0,0,High Achiever,36,14798
80.77,26,92.39,10,21,0,0,High Achiever,36,14798
77.27,22,80.77,11,17,0,0,High Achiever,36,14798
87.5,8,96.76,12,7,0,0,High Achiever,36,14798
70.0,10,88.57,13,7,0,0,High Achiever,36,14798
78.26,23,92.05,14,18,1,0,High Achiever,36,14798
64.0,25,88.08,15,16,0,0,High Achiever,36,14798
86.21,29,86.21,16,25,0,0,High Achiever,36,14798
91.67,12,91.67,17,11,1,0,High Achiever,36,14798
66.67,12,66.67,1,8,1,0,Weekend Learner,37,14799
33.33,3,56.88,2,1,0,0,Weekend Learner,37,14799
37.5,16,57.08,3,6,0,1,Weekend Learner,37,14799
36.36,11,61.96,4,4,0,0,Weekend Learner,37,14799
0.0,1,50.0,5,0,0,0,Weekend Learner,37,14799
21.43,28,32.26,6,6,0,1,Weekend Learner,37,14799
91.67,12,95.45,8,11,0,0,Weekend Learner,37,14799
100.0,3,100.0,9,3,0,0,Weekend Learner,37,14799
60.0,10,82.22,11,6,0,0,Weekend Learner,37,14799
43.75,16,55.83,12,7,0,0,Weekend Learner,37,14799
71.43,14,81.85,13,10,0,0,Weekend Learner,37,14799
85.71,7,85.71,14,6,1,0,Weekend Learner,37,14799
25.0,8,46.11,15,2,0,1,Weekend Learner,37,14799
50.0,2,70.0,16,1,0,0,Weekend Learner,37,14799
57.14,7,57.14,3,4,0,0,Deep Focus Learner,38,14800
33.33,6,33.33,4,2,0,0,Deep Focus Learner,38,14800
57.14,7,57.14,5,4,0,0,Deep Focus Learner,38,14800
30.77,13,30.77,7,4,0,1,Deep Focus Learner,38,14800
50.0,10,50.0,9,5,0,0,Deep Focus Learner,38,14800
66.67,3,83.33,11,2,1,0,Deep Focus Learner,38,14800
33.33,18,25.0,12,6,0,1,Deep Focus Learner,38,14800
28.57,14,59.19,13,4,0,0,Deep Focus Learner,38,14800
77.78,9,87.14,14,7,0,0,Deep Focus Learner,38,14800
66.67,6,66.67,15,4,0,0,Deep Focus Learner,38,14800
100.0,2,100.0,16,2,1,0,Deep Focus Learner,38,14800
30.0,10,29.69,1,3,0,1,Deep Focus Learner,39,14801
100.0,3,100.0,2,3,0,0,Deep Focus Learner,39,14801
57.14,21,77.5,3,12,1,0,Deep Focus Learner,39,14801
22.22,27,34.05,4,6,0,1,Deep Focus Learner,39,14801
16.67,6,57.86,5,1,0,0,Deep Focus Learner,39,14801
62.5,8,62.5,6,5,0,0,Deep Focus Learner,39,14801
41.67,12,56.82,8,5,0,0,Deep Focus Learner,39,14801
40.0,10,31.43,10,4,0,0,Deep Focus Learner,39,14801
33.33,18,46.0,11,6,0,1,Deep Focus Learner,39,14801
100.0,3,100.0,12,3,0,0,Deep Focus Learner,39,14801
55.56,9,55.56,13,5,0,0,Deep Focus Learner,39,14801
50.0,28,52.67,16,14,0,0,Deep Focus Learner,39,14801
25.0,8,37.86,17,2,0,0,Deep Focus Learner,39,14801
33.33,12,45.33,1,4,0,0,Flexible Learner,40,14802
75.0,4,83.33,2,3,0,0,Flexible Learner,40,14802
54.55,11,54.55,3,6,1,0,Flexible Learner,40,14802
45.0,20,51.29,4,9,1,0,Flexible Learner,40,14802
33.33,12,33.33,5,4,0,0,Flexible Learner,40,14802
45.45,11,45.45,7,5,1,0,Flexible Learner,40,14802
25.0,12,47.27,8,3,0,0,Flexible Learner,40,14802
22.22,9,23.57,9,2,0,0,Flexible Learner,40,14802
25.0,8,17.78,10,2,0,0,Flexible Learner,40,14802
28.57,7,46.58,13,2,0,0,Flexible Learner,40,14802
12.12,33,23.57,14,4,0,1,Flexible Learner,40,14802
0.0,10,11.3,15,0,0,0,Flexible Learner,40,14802
41.67,12,45.71,16,5,0,0,Flexible Learner,40,14802
57.14,7,70.77,17,4,1,0,Flexible Learner,40,14802
25.0,8,33.64,2,2,0,1,Flexible Learner,41,14803
45.45,11,45.45,3,5,0,0,Flexible Learner,41,14803
46.15,26,46.15,4,12,1,0,Flexible Learner,41,14803
9.09,22,8.33,5,2,0,1,Flexible Learner,41,14803
20.0,20,38.86,6,4,0,0,Flexible Learner,41,14803
23.81,21,29.68,7,5,0,0,Flexible Learner,41,14803
45.45,11,69.52,8,5,1,0,Flexible Learner,41,14803
15.38,52,21.38,9,8,0,1,Flexible Learner,41,14803
66.67,6,66.67,10,4,0,0,Flexible Learner,41,14803
38.46,13,38.46,11,5,0,0,Flexible Learner,41,14803
77.78,18,85.71,12,14,1,0,Flexible Learner,41,14803
41.67,12,41.67,13,5,0,0,Flexible Learner,41,14803
46.15,13,46.15,15,6,0,0,Flexible Learner,41,14803
32.43,37,32.43,16,12,0,1,Flexible Learner,41,14803
12.5,8,12.5,17,1,0,1,Flexible Learner,41,14803
44.44,9,44.44,1,4,0,0,Weekend Learner,42,14804
42.86,7,42.86,3,3,0,0,Weekend Learner,42,14804
7.14,14,7.14,5,1,0,1,Weekend Learner,42,14804
0.0,9,0.0,6,0,0,1,Weekend Learner,42,14804
10.0,10,9.09,7,1,0,1,Weekend Learner,42,14804
25.0,4,25.0,8,1,0,1,Weekend Learner,42,14804
13.33,15,32.5,10,2,0,1,Weekend Learner,42,14804
25.0,4,41.25,11,1,0,0,Weekend Learner,42,14804
30.0,10,30.0,12,3,1,0,Weekend Learner,42,14804
42.86,14,42.86,13,6,0,0,Weekend Learner,42,14804
50.0,6,50.0,14,3,0,0,Weekend Learner,42,14804
44.44,18,44.44,16,8,0,0,Weekend Learner,42,14804
86.96,23,91.48,1,20,0,0,Consistent Climber,43,14805
72.73,11,80.0,2,8,0,0,Consistent Climber,43,14805
85.71,14,85.71,3,12,0,0,Consistent Climber,43,14805
100.0,3,100.0,4,3,1,0,Consistent Climber,43,14805
87.5,8,90.0,5,7,0,0,Consistent Climber,43,14805
78.57,14,78.57,6,11,0,0,Consistent Climber,43,14805
83.33,6,88.75,7,5,1,0,Consistent Climber,43,14805
58.33,12,58.33,8,7,0,0,Consistent Climber,43,14805
100.0,5,100.0,9,5,0,0,Consistent Climber,43,14805
43.75,48,54.1,10,21,0,1,Consistent Climber,43,14805
77.27,22,85.71,12,17,0,0,Consistent Climber,43,14805
56.52,23,67.24,14,13,0,0,Consistent Climber,43,14805
80.0,15,80.0,15,12,0,0,Consistent Climber,43,14805
87.5,8,90.0,16,7,1,0,Consistent Climber,43,14805
77.78,18,77.78,17,14,0,0,Consistent Climber,43,14805
18.18,11,23.33,2,2,0,1,Deep Focus Learner,44,14806
44.44,9,43.18,3,4,0,0,Deep Focus Learner,44,14806
13.04,23,19.09,4,3,0,1,Deep Focus Learner,44,14806
58.33,12,58.33,5,7,0,0,Deep Focus Learner,44,14806
25.0,8,37.78,6,2,0,0,Deep Focus Learner,44,14806
27.78,18,38.61,7,5,0,1,Deep Focus Learner,44,14806
16.67,6,28.44,8,1,0,1,Deep Focus Learner,44,14806
75.0,4,95.0,10,3,1,0,Deep Focus Learner,44,14806
57.14,7,57.14,11,4,1,0,Deep Focus Learner,44,14806
0.0,2,51.11,12,0,0,0,Deep Focus Learner,44,14806
100.0,2,100.0,14,2,0,0,Deep Focus Learner,44,14806
28.57,14,38.08,15,4,0,0,Deep Focus Learner,44,14806
0.0,2,0.0,16,0,0,0,Deep Focus Learner,44,14806
0.0,8,40.25,17,0,0,0,Deep Focus Learner,44,14806
57.14,14,57.14,1,8,0,0,Consistent Climber,45,14807
66.67,9,79.33,2,6,1,0,Consistent Climber,45,14807
20.0,25,31.87,3,5,0,1,Consistent Climber,45,14807
41.46,41,54.72,4,17,0,0,Consistent Climber,45,14807
72.22,18,78.26,5,13,0,0,Consistent Climber,45,14807
53.33,15,53.33,6,8,0,0,Consistent Climber,45,14807
42.86,21,42.86,7,9,0,0,Consistent Climber,45,14807
27.78,18,27.78,8,5,0,0,Consistent Climber,45,14807
47.06,17,60.65,9,8,0,0,Consistent Climber,45,14807
41.67,36,56.6,10,15,0,0,Consistent Climber,45,14807
46.15,13,46.15,11,6,1,0,Consistent Climber,45,14807
66.67,33,73.49,12,22,0,0,Consistent Climber,45,14807
62.5,8,74.29,13,5,1,0,Consistent Climber,45,14807
60.0,25,60.0,14,15,0,0,Consistent Climber,45,14807
25.0,72,27.33,15,18,0,1,Consistent Climber,45,14807
40.0,5,40.0,16,2,1,0,Consistent Climber,45,14807
22.73,44,22.73,17,10,0,1,Consistent Climber,45,14807
25.0,16,25.0,1,4,0,1,Flexible Learner,46,14808
14.29,14,26.39,2,2,0,1,Flexible Learner,46,14808
45.95,37,52.44,3,17,0,1,Flexible Learner,46,14808
39.29,28,51.54,4,11,0,0,Flexible Learner,46,14808
48.0,25,48.0,5,12,0,0,Flexible Learner,46,14808
60.0,5,60.0,6,3,0,0,Flexible Learner,46,14808
28.57,7,28.57,7,2,0,0,Flexible Learner,46,14808
58.33,12,58.33,8,7,0,0,Flexible Learner,46,14808
45.45,11,67.78,9,5,0,0,Flexible Learner,46,14808
53.85,26,53.85,10,14,0,0,Flexible Learner,46,14808
72.73,22,72.73,11,16,1,0,Flexible Learner,46,14808
0.0,5,0.0,12,0,0,0,Flexible Learner,46,14808
66.67,15,66.67,13,10,0,0,Flexible Learner,46,14808
57.14,7,57.14,14,4,0,0,Flexible Learner,46,14808
61.11,18,78.29,15,11,0,0,Flexible Learner,46,14808
42.86,7,42.86,4,3,0,0,Fresh Starter,47,14809
66.67,3,74.29,5,2,1,0,Fresh Starter,47,14809
45.45,11,45.45,7,5,0,1,Fresh Starter,47,14809
50.0,4,73.33,8,2,0,0,Fresh Starter,47,14809
20.0,5,33.89,9,1,0,1,Fresh Starter,47,14809
10.53,19,14.67,10,2,0,1,Fresh Starter,47,14809
80.0,5,88.89,11,4,1,0,Fresh Starter,47,14809
100.0,2,100.0,12,2,0,1,Fresh Starter,47,14809
50.0,6,62.0,13,3,0,0,Fresh Starter,47,14809
50.0,8,50.0,15,4,0,0,Fresh Starter,47,14809
25.0,4,53.33,16,1,0,0,Fresh Starter,47,14809
33.33,9,43.12,1,3,0,0,Flexible Learner,48,14810
0.0,1,25.0,2,0,0,0,Flexible Learner,48,14810
3.7,27,10.23,4,1,0,1,Flexible Learner,48,14810
17.14,35,21.5,5,6,0,1,Flexible Learner,48,14810
50.0,12,68.42,6,6,1,0,Flexible Learner,48,14810
27.27,11,47.61,7,3,0,0,Flexible Learner,48,14810
40.0,20,33.64,8,8,0,0,Flexible Learner,48,14810
14.29,7,34.38,9,1,0,0,Flexible Learner,48,14810
28.57,14,45.83,10,4,0,1,Flexible Learner,48,14810
0.0,1,50.0,11,0,1,0,Flexible Learner,48,14810
26.32,19,35.87,12,5,0,1,Flexible Learner,48,14810
22.22,9,51.07,13,2,0,0,Flexible Learner,48,14810
66.67,9,72.73,14,6,0,0,Flexible Learner,48,14810
36.0,25,42.37,15,9,0,0,Flexible Learner,48,14810
71.43,7,71.43,16,5,0,0,Flexible Learner,48,14810
12.2,41,28.89,17,5,0,1,Flexible Learner,48,14810
58.33,12,58.33,1,7,0,0,Weekend Learner,49,14811
58.33,12,70.59,2,7,0,0,Weekend Learner,49,14811
11.27,71,25.98,4,8,0,1,Weekend Learner,49,14811
44.0,25,51.32,6,11,0,0,Weekend Learner,49,14811
15.38,13,15.38,7,2,0,0,Weekend Learner,49,14811
50.0,4,58.33,8,2,0,0,Weekend Learner,49,14811
60.0,5,60.0,9,3,0,0,Weekend Learner,49,14811
25.0,8,32.0,10,2,0,0,Weekend Learner,49,14811
40.0,5,44.44,11,2,0,0,Weekend Learner,49,14811
50.0,4,68.46,12,2,1,0,Weekend Learner,49,14811
37.5,8,37.5,13,3,0,0,Weekend Learner,49,14811
25.0,28,27.5,14,7,0,1,Weekend Learner,49,14811
7.14,14,7.14,15,1,0,0,Weekend Learner,49,14811
45.45,11,45.45,16,5,0,0,Weekend Learner,49,14811
16.67,6,46.9,17,1,0,0,Weekend Learner,49,14811
83.33,12,83.33,1,10,0,0,Consistent Climber,50,14812
33.33,6,33.33,2,2,0,1,Consistent Climber,50,14812
45.45,22,65.36,3,10,0,0,Consistent Climber,50,14812
39.13,23,49.52,4,9,0,1,Consistent Climber,50,14812
80.0,15,82.35,5,12,0,0,Consistent Climber,50,14812
51.22,41,80.38,6,21,0,0,Consistent Climber,50,14812
35.29,17,74.76,7,6,0,0,Consistent Climber,50,14812
50.0,26,72.84,8,13,0,1,Consistent Climber,50,14812
65.38,26,68.97,9,17,0,1,Consistent Climber,50,14812
50.0,2,90.0,10,1,0,0,Consistent Climber,50,14812
55.56,9,86.25,11,5,0,0,Consistent Climber,50,14812
87.5,40,94.89,12,35,0,0,Consistent Climber,50,14812
75.0,8,75.0,13,6,1,0,Consistent Climber,50,14812
53.33,15,82.26,14,8,1,0,Consistent Climber,50,14812
57.78,45,82.6,15,26,0,0,Consistent Climber,50,14812
100.0,2,100.0,16,2,1,0,Consistent Climber,50,14812
40.0,20,76.58,17,8,0,0,Consistent Climber,50,14812
52.38,21,66.45,2,11,0,1,Consistent Climber,51,14813
65.38,26,68.89,3,17,0,0,Consistent Climber,51,14813
66.67,6,93.33,4,4,0,0,Consistent Climber,51,14813
56.0,25,69.78,5,14,0,1,Consistent Climber,51,14813
68.75,16,84.23,7,11,0,0,Consistent Climber,51,14813
75.0,12,89.69,8,9,0,0,Consistent Climber,51,14813
71.43,7,77.78,9,5,1,0,Consistent Climber,51,14813
58.33,12,64.29,10,7,0,0,Consistent Climber,51,14813
61.54,39,65.91,11,24,0,1,Consistent Climber,51,14813
100.0,5,100.0,12,5,0,0,Consistent Climber,51,14813
72.22,18,84.64,13,13,0,0,Consistent Climber,51,14813
57.69,26,86.15,14,15,0,0,Consistent Climber,51,14813
68.42,19,86.36,15,13,1,0,Consistent Climber,51,14813
72.5,40,76.59,16,29,0,0,Consistent Climber,51,14813
41.18,51,60.89,17,21,0,1,Consistent Climber,51,14813
0.0,1,0.0,1,0,0,0,Fresh Starter,52,14814
28.57,7,28.57,3,2,0,0,Fresh Starter,52,14814
29.41,17,29.41,4,5,0,0,Fresh Starter,52,14814
0.0,2,0.0,5,0,0,0,Fresh Starter,52,14814
9.09,11,11.76,6,1,0,0,Fresh Starter,52,14814
0.0,5,0.0,8,0,0,0,Fresh Starter,52,14814
0.0,5,26.11,11,0,0,0,Fresh Starter,52,14814
0.0,3,21.67,12,0,0,0,Fresh Starter,52,14814
50.0,6,65.5,13,3,1,0,Fresh Starter,52,14814
9.09,11,5.26,14,1,0,1,Fresh Starter,52,14814
0.0,16,13.21,15,0,0,1,Fresh Starter,52,14814
42.86,7,42.86,16,3,0,0,Fresh Starter,52,14814
0.0,6,0.0,17,0,0,0,Fresh Starter,52,14814
85.71,14,85.71,1,12,1,0,Deep Focus Learner,53,14815
66.67,3,66.67,2,2,0,0,Deep Focus Learner,53,14815
34.78,23,35.38,3,8,0,1,Deep Focus Learner,53,14815
50.0,16,69.42,4,8,0,0,Deep Focus Learner,53,14815
47.62,21,57.58,7,10,0,0,Deep Focus Learner,53,14815
66.67,6,66.67,8,4,0,0,Deep Focus Learner,53,14815
60.0,5,60.0,9,3,0,1,Deep Focus Learner,53,14815
61.54,13,61.54,10,8,0,0,Deep Focus Learner,53,14815
80.0,5,93.33,11,4,0,0,Deep Focus Learner,53,14815
60.0,15,60.0,12,9,0,0,Deep Focus Learner,53,14815
50.0,6,50.0,13,3,0,0,Deep Focus Learner,53,14815
64.29,14,75.8,14,9,0,0,Deep Focus Learner,53,14815
77.78,18,77.78,15,14,0,0,Deep Focus Learner,53,14815
50.0,6,50.0,16,3,0,0,Deep Focus Learner,53,14815
100.0,4,100.0,17,4,1,0,Deep Focus Learner,53,14815
57.14,7,85.45,1,4,0,0,High Achiever,54,14816
57.89,19,73.19,2,11,0,1,High Achiever,54,14816
64.29,28,82.62,3,18,0,0,High Achiever,54,14816
34.78,46,53.14,4,16,0,1,High Achiever,54,14816
41.18,34,58.21,5,14,0,1,High Achiever,54,14816
45.95,37,78.71,6,17,0,0,High Achiever,54,14816
71.79,39,86.3,7,28,0,0,High Achiever,54,14816
80.65,31,90.55,8,25,1,0,High Achiever,54,14816
68.75,16,80.0,9,11,0,0,High Achiever,54,14816
80.0,20,91.67,10,16,1,0,High Achiever,54,14816
81.82,11,89.41,11,9,0,0,High Achiever,54,14816
77.78,18,93.61,12,14,0,0,High Achiever,54,14816
42.55,47,63.75,13,20,0,1,High Achiever,54,14816
61.11,36,80.9,14,22,0,0,High Achiever,54,14816
51.85,27,74.88,15,14,0,0,High Achiever,54,14816
100.0,4,100.0,16,4,0,0,High Achiever,54,14816
56.0,25,88.52,17,14,1,0,High Achiever,54,14816
63.64,11,76.67,1,7,1,0,High Achiever,55,14817
100.0,5,100.0,2,5,0,0,High Achiever,55,14817
74.29,35,82.67,3,26,1,0,High Achiever,55,14817
29.03,31,54.35,4,9,0,1,High Achiever,55,14817
87.5,8,95.0,5,7,0,0,High Achiever,55,14817
78.57,14,78.57,6,11,1,0,High Achiever,55,14817
90.0,10,91.67,7,9,0,0,High Achiever,55,14817
80.0,15,94.17,9,12,0,0,High Achiever,55,14817
71.43,7,71.43,10,5,0,0,High Achiever,55,14817
40.0,25,46.33,11,10,0,1,High Achiever,55,14817
57.14,14,75.0,12,8,0,0,High Achiever,55,14817
45.45,11,69.57,13,5,0,0,High Achiever,55,14817
60.61,33,85.15,14,20,0,0,High Achiever,55,14817
58.33,12,85.56,15,7,0,0,High Achiever,55,14817
75.0,4,87.5,16,3,0,0,High Achiever,55,14817
60.87,23,60.87,17,14,0,0,High Achiever,55,14817
37.5,8,43.64,1,3,0,0,Flexible Learner,56,14818
50.0,6,50.0,2,3,0,0,Flexible Learner,56,14818
30.0,20,30.0,3,6,0,0,Flexible Learner,56,14818
50.0,10,53.85,4,5,1,0,Flexible Learner,56,14818
11.54,26,15.47,5,3,0,1,Flexible Learner,56,14818
28.0,25,25.81,6,7,0,1,Flexible Learner,56,14818
26.67,15,26.67,7,4,0,0,Flexible Learner,56,14818
57.14,7,71.11,9,4,1,0,Flexible Learner,56,14818
17.24,29,17.24,10,5,0,0,Flexible Learner,56,14818
55.56,18,55.56,11,10,0,0,Flexible Learner,56,14818
21.74,23,34.35,12,5,0,1,Flexible Learner,56,14818
20.0,20,20.0,13,4,0,1,Flexible Learner,56,14818
57.14,7,57.14,14,4,0,0,Flexible Learner,56,14818
39.29,28,41.38,15,11,0,0,Flexible Learner,56,14818
50.0,10,62.5,16,5,1,0,Flexible Learner,56,14818
75.0,12,75.0,17,9,1,0,Flexible Learner,56,14818
25.0,4,31.25,1,1,0,0,Flexible Learner,57,14819
33.33,6,33.33,2,2,0,0,Flexible Learner,57,14819
50.0,4,50.0,3,2,0,0,Flexible Learner,57,14819
44.44,18,57.65,4,8,0,0,Flexible Learner,57,14819
100.0,5,100.0,5,5,0,0,Flexible Learner,57,14819
11.11,18,22.79,7,2,0,1,Flexible Learner,57,14819
7.69,26,8.72,8,2,0,1,Flexible Learner,57,14819
60.0,15,72.73,9,9,0,0,Flexible Learner,57,14819
22.22,9,47.06,10,2,0,0,Flexible Learner,57,14819
33.33,9,36.92,11,3,0,0,Flexible Learner,57,14819
0.0,4,0.0,12,0,0,0,Flexible Learner,57,14819
30.0,20,30.0,16,6,0,0,Flexible Learner,57,14819
36.36,11,51.79,17,4,1,0,Flexible Learner,57,14819
42.11,19,50.4,1,8,0,1,Flexible Learner,58,14820
33.33,3,63.33,2,1,0,0,Flexible Learner,58,14820
32.0,25,33.6,3,8,0,1,Flexible Learner,58,14820
66.67,6,66.67,4,4,0,0,Flexible Learner,58,14820
53.33,15,53.33,5,8,0,0,Flexible Learner,58,14820
66.67,3,81.25,6,2,0,0,Flexible Learner,58,14820
100.0,1,100.0,7,1,1,0,Flexible Learner,58,14820
100.0,5,100.0,8,5,0,0,Flexible Learner,58,14820
33.33,3,69.0,9,1,0,0,Flexible Learner,58,14820
75.0,8,75.0,10,6,0,0,Flexible Learner,58,14820
71.43,7,75.0,11,5,1,0,Flexible Learner,58,14820
13.33,15,13.33,12,2,0,1,Flexible Learner,58,14820
42.86,7,42.86,13,3,0,0,Flexible Learner,58,14820
21.21,33,21.21,14,7,0,1,Flexible Learner,58,14820
27.27,11,51.74,15,3,0,0,Flexible Learner,58,14820
100.0,2,100.0,16,2,0,0,Flexible Learner,58,14820
57.69,26,78.64,17,15,1,0,Flexible Learner,58,14820
50.0,4,63.89,1,2,1,0,Weekend Learner,59,14821
40.0,5,40.0,2,2,0,0,Weekend Learner,59,14821
62.5,8,62.5,5,5,0,0,Weekend Learner,59,14821
14.29,14,15.26,6,2,0,1,Weekend Learner,59,14821
40.0,5,40.0,7,2,0,0,Weekend Learner,59,14821
66.67,6,66.67,8,4,0,0,Weekend Learner,59,14821
10.0,10,10.0,9,1,0,0,Weekend Learner,59,14821
15.79,19,15.79,10,3,0,1,Weekend Learner,59,14821
40.0,10,40.0,12,4,0,0,Weekend Learner,59,14821
46.15,13,55.0,14,6,0,0,Weekend Learner,59,14821
29.41,17,29.41,16,5,0,0,Weekend Learner,59,14821
35.29,17,61.28,17,6,1,0,Weekend Learner,59,14821
46.67,15,59.83,1,7,0,1,Flexible Learner,60,14822
66.67,3,86.67,2,2,0,0,Flexible Learner,60,14822
45.45,11,45.45,3,5,0,0,Flexible Learner,60,14822
17.65,17,29.24,4,3,0,1,Flexible Learner,60,14822
16.67,12,47.07,5,2,0,1,Flexible Learner,60,14822
22.22,9,57.67,6,2,0,0,Flexible Learner,60,14822
18.75,16,20.0,7,3,0,1,Flexible Learner,60,14822
50.0,6,50.0,8,3,1,0,Flexible Learner,60,14822
75.0,8,93.33,9,6,1,0,Flexible Learner,60,14822
58.82,17,58.82,10,10,0,0,Flexible Learner,60,14822
32.43,37,40.87,11,12,0,1,Flexible Learner,60,14822
80.0,5,80.0,12,4,0,0,Flexible Learner,60,14822
61.11,18,80.0,14,11,0,0,Flexible Learner,60,14822
71.43,7,91.88,15,5,1,0,Flexible Learner,60,14822
50.0,6,76.25,16,3,0,0,Flexible Learner,60,14822
12.5,8,46.47,17,1,0,0,Flexible Learner,60,14822
40.0,5,40.0,1,2,0,0,Consistent Climber,61,14823
15.62,32,26.83,2,5,0,1,Consistent Climber,61,14823
30.0,40,34.57,3,12,0,1,Consistent Climber,61,14823
50.0,4,50.0,4,2,0,0,Consistent Climber,61,14823
48.39,31,60.96,5,15,0,0,Consistent Climber,61,14823
16.67,6,54.58,6,1,1,0,Consistent Climber,61,14823
60.0,30,67.14,7,18,0,0,Consistent Climber,61,14823
23.33,60,29.88,8,14,0,1,Consistent Climber,61,14823
56.0,25,63.44,9,14,0,0,Consistent Climber,61,14823
60.87,23,63.2,10,14,1,0,Consistent Climber,61,14823
18.18,22,16.67,11,4,0,1,Consistent Climber,61,14823
60.0,5,60.0,12,3,1,0,Consistent Climber,61,14823
0.0,6,0.0,13,0,0,0,Consistent Climber,61,14823
38.46,13,38.46,14,5,0,0,Consistent Climber,61,14823
